track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,lyrics
4QX5pZQpQTgVlkqfUTDim0,0.29,0.259,8,-13.967,1,0.0306,0.9,0,0.308,0.606,97.173,142560,3,"音もなく積もる雪 白くこぼす息
IlluminationのStreet 星のChristmas Tree
いつもcoolな そぶり but I need your love
凍えた指で触れる The snow on your head
I love ゆえに 始まる you&me
告げるmy heart 今夜射止める my Girl
想いめぐらす 燃える結末
I never 迷わず 逢えば必ず 夢叶わす
いつも遠くで見てた
心とうらはらに yo!! Baby!
気づけばまた胸溢れる その笑顔
とめどなく I love you baby
☆よりそって Candle night
伝えたい心のまま
夢を叶えるため この日を信じた"
5uu28fUesZMl89lf9CLrgN,0.522,0.833,0,-3.715,1,0.0575,0.0454,0,0.127,0.296,180.009,193569,4,"Yeah

Growing up in the golden age
Throwing rocks at your window pane
Kiss me once and I'll float away
But that ain't me anymore
Well I don't mind if I sell my soul
To get a song on the radio
Credit cards and my student loans
That's so millennial

Do you remember how it feels to be young?
Do you remember?
We could be anyone (be anyone)
Now I miss the view from the floor of your room
September came way too soon
Do you remember how it feels to be young?

It feels great, mothafucka, yeah

It feels great, mothafucka, yeah"
5hTpBe8h35rJ67eAWHQsJx,0.94,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.04,209640,4,"Funny how a simple thing
Can turn your whole world outside in
Get you back on your feet
Yeah you
Threw rope and pulled me in
Now I need you more than anything

Can't get enough
I just can't let you go
I know we gotta' take it slow
But can I take you home

Oh Caroline
You got me hooked on you
And there's nothing I can do
Whoa, oh, ooh Caroline
Tonight is me and you
And we'll live like young hearts do
Like young hearts do

Whoa, oh, oh, oh
Whoa, oh, oh, oh
Let's live like young hearts do
Whoa, oh, oh, oh"
79cuOz3SPQTuFrp8WgftAu,0.857,0.8,2,-4.035,1,0.0583,0.381,0,0.0913,0.966,121.996,199440,4,"I wanna follow where she goes
I think about her and she knows it
I wanna let her take control
'Cause everytime that she gets close, yeah

She pulls me in enough to keep me guessin'
And maybe I should stop and start confessin'
Confessin', yeah

Oh, I've been shaking
I love it when you go crazy
You take all my inhibitions
Baby, there's nothin' holdin' me back
You take me places that tear up my reputation
Manipulate my decisions
Baby, there's nothin' holdin' me back

There's nothin' holding me back

There's nothin' holding me back"
5PxFv9yJEg9dxvbZggykro,0.574,0.61,2,-7.283,1,0.0732,0.122,1.1e-06,0.13,0.374,74.957,227907,4,"See you in the dark
All eyes on you, my magician
All eyes on us
You make everyone disappear, and
Cut me into pieces
Gold cage, hostage to my feelings
Back against the wall
Trippin', trip-trippin' when you're gone
'Cause we break down a little
And when you get me alone, it's so simple
'Cause baby, I know what you know
We can feel it
And our pieces fall
Right into place
Get caught up in the moments
Lipstick on your face
So it goes
I'm yours to keep
And I'm yours to lose
You know I'm not a bad girl, but I
Do bad things with you
So it goes
Met you in a bar
All eyes on me, your illusion is
All eyes on us"
1nX9KhK3Fff27SnrIor2Yb,0.796,0.5,1,-7.21,1,0.425,0.118,0,0.155,0.227,75.012,255560,4,"4 fisse
Fisso in alto
Buio pesto
Cazzo guardo
Perdo tempo
Penso al tempo
Penso a come tu non fossi eterna
Le notti in macchina sull'autostrada
Canzoni in radio sempre a squarciagola
Io neanche troppo poi le sopportavo
Ma col tuo sorriso ne volevo ancora

4 in punto
Il mondo dorme non so chi mi accoglierà
4 in punto
Chiudi i miei occhi sotto questa maschera
4 in punto
Io e te le coperte una coreografia
4 in punto
Divido il letto con la follia

(Un'altra notte) Un'altra notte, un'altra notte
Con la testa in fiamme
La luce di sto amore che non riesce a entrare
Pensiero fisso, pensiero fisso
Che non so scordare"
6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,"I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spiderman's control
And Batman with his fists
And clearly I don't see myself upon that list

But she said, ""Where'd you wanna go?""
How much you wanna risk?
I'm not looking for somebody
With some superhuman gifts
Some superhero
Some fairytale bliss
Just something I can turn to
Somebody I can kiss
I want something just like this

Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo"
7yyRTcZmCiyzzJlNzGC9Ol,0.886,0.525,8,-7.39,1,0.131,0.236,0,0.057,0.708,145.99,225205,4,"Ain't no tellin' what I'm finna be on
I'm beyond all that fuck shit

Hey lil' mama, would you like to be my sunshine?
Nigga touch my gang we gon' turn this shit to Columbine
Ice on my neck cost me ten times three
Thirty thousand dollars for a nigga to get flee
I just hit Rodéo and I spent like ten Gs
I just did a show and spent the check on my mama
When I go on vacay I might rent out the Bahamas
And I keep like ten phones, damn I'm really never home
All these niggas clones tryna copy what I'm on
Nigga get your own, tryna pick a nigga bone
Word to brother Skip, boy I had a good day
Metro PCS trappin' boy I'm making plays
Fifty shades of grey, beat that pussy like Hulk Hogan
I know you know my slogan, if it ain't 'bout guap I'm gone
Niggas hatin' cause I'm chosen from the concrete I had rose
Shawty starin' at my necklace cause my diamonds really froze
Put that dick up in her pussy bet she feel it in her toes
I'm a real young nigga from the six throwing bows
I'm a real young nigga from the six throwing bows
Real young nigga from the six throwing bows
"
7I7JbDv63ZJJsSi24DyJrz,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,211507,4,"I, I loved you in secret
First sight, yeah, we love without reason
Oh, 25 years old
Oh, how were you to know?
And my, my love had been frozen
Deep blue, but you painted me golden
Oh, and you held me close
Oh, how was I to know?

I could've spent forever with your hands in my pockets
Picture of your face in an invisible locket
You said there was nothing in the world that could stop it
I had a bad feeling

And darling, you had turned my bed into a sacred oasis
People started talking, putting us through our paces
I knew there was no one in the world who could take it
I had a bad feeling

But we were dancing
Dancing with our hands tied, hands tied
Yeah, we were dancing
Like it was the first time, first time
Yeah, we were dancing
Dancing with our hands tied, hands tied"
4z8sz6E4YyFuEkv5o7IJni,0.497,0.312,11,-9.088,0,0.0269,0.302,0,0.0968,0.177,105.036,203373,4,"Mary, did you know that your baby boy
Would one day walk on water?
Mary, did you know that your baby boy
Would save our sons and daughters?
Did you know that your baby boy
Has come to make you new?
This child that you delivered, will soon deliver you

Mary, did you know that your baby boy
Will give sight to a blind man?
Mary, did you know that your baby boy
Will calm the storm with his hand?

Did you know that your baby boy"
7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,4,"Closer then the, closer then the thoughts I think
Closer then the, closer then the breath I breath

Closer then the, closer then the thoughts I think
Closer then the, closer then the breath I breath

Closer then the, closer then the thoughts I think
Closer then the, closer then the breath I breath

Closer then the, closer then the thoughts I think
Oh You are closer then the, closer then the breath I breath"
343YBumqHu19cGoGARUTsd,0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,210937,4,"A gente finge que acredita, né?

Isso ""mêmo"", aham
P. Rima, iê
WX, aham
PLG na facção

Me diz por quanto eu vou me segurar
Pra provar de tudo aquilo que você provou me dar
Você pensa que me engana, mas esquece que eu tô vivo
Você sabe que não ama, mas não sabe o que que eu sinto
E se me ver, diz que me ama
E também ama o meu amigo
Se age naturalmente, é falso amor, mas é perigo
E você fala que me ama, eu sempre finjo que acredito
Você finge que me ama, enquanto isso eu me divirto
Mulher tem essa, se achar o bastante
Quando fui lá na sua casa, vi a minha foto na estante
Mas tem a foto do P. Rima na cama
Ele mesmo que me disse, ""vai pensando que engana""
Chega de lado e conta coisas estranhas
Suas amigas já disseram, falso amor de piranha
Protegido por passado, quem conhece nem ganha
Já falei, mulher é mato, monte diz que me ama

Já não aguento ouvir você falar
Se faço amor, fácil de reparar
Eu já consigo ver no seu olhar"
5hcisvFMidkMJlElTO9Qmw,0.807,0.681,11,-6.268,1,0.0983,0.423,0,0.0962,0.676,140.006,297485,4,"Trap Kincz, Bebé
Yeah, ya, ya, ya, ya
(Ooh,oh-oh)

Ay baby, tu sensualidad
(Woa-oh-oh-oh-oh-oh)
Me tiene al borde de la locura
Y esto no es casualidad
(Woa-oh-oh-oh-oh-oh)
Te beso y sube la temperatura
Ay baby, tu sensualidad
(Woa-oh-oh-oh-oh-oh)
Me tiene al borde de la locura
Y esto no es casualidad
(Woa-oh-oh-oh-oh-oh)
Te beso y sube la temperatura

Baby, donde tú quieras yo paso a buscarte
Tú espérame afuera, pa' así no llamarte
No traigas paraguas como quiera va' mojarte
La temperatura está pa' calentarte
Baby, donde tú quieras yo paso a buscarte
Tú espérame afuera, pa' así no llamarte
No traigas paraguas como quiera va' mojarte
La temperatura está pa' calentarte

Hay muchos tras de ti pero yo siempre gano
La baby está dura y sin el cirujano
Vístete que hoy te woa' buscar temprano
Quiero que to' nos vean agarrados de mano
El traje que te compré
Dale póntelo, llegamos después de las tres
Yo no sé si tú mañana me vas a querer"
1m69ELEgE6k5ZWsap40ozt,0.739,0.821,1,-4.233,1,0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080,4,"Se preparó
Se puso linda, a su amiga llamaba
Salió de rumba, nada le importó
Porque su novio a ella le engañaba
Como si nada

Ella se preparó
Se puso linda, a su amiga llamaba
Salió de rumba, nada le importó
Porque su novio a ella le engañaba
Como si nada

Sale a olvidar la pena y el sufrimiento
El novio la hizo llorar, mató sus sentimientos
Prometió palabras que se fueron con el viento
Ahora ella le dice lo lamentó, lo siento

Hoy ella hace lo que quiera
Se monta en su nave a quemar la carretera
Le mete al baile con la música buena
Dale Champagne y se prende en candela
Esa es mi nena

Hoy ella hace lo que quiera
Se monta en su nave a quemar la carretera
Le mete al baile con la música buena
Dámele Champagne y se prende en candela
Esa es mi nena"
7r6LNJT2LqpLpEyZQJPygt,0.86,0.561,6,-5.757,0,0.185,0.274,0,0.108,0.354,152.984,189480,4,"DY Krazy
Go back to what we been through
We don't wanna go back to what we been through
Southside
We don't wanna go back to what we been through
We don't wanna go back, don't go back

Ayy, what kinda water is that? It's Patek water (It's Philippe water)
Ayy, what kinda shooters is them? Just place your order
(Do-do-do-do-do-do-do-do)
Ayy, what kinda whip is that? It came imported
Oh, you rockin' the prong set, 40 pointers (Yep)
Nigga, we changing whips out like new Jordans (Oh yeah)
Way ahead of yourself, you done outdid yourself (Oh yeah)
Chain give me headache, pull up in a red Wraith (Oh yeah)
Feed a bitch Addys (Addys), we so lavish (Let's go)

Call me Young Gunna, Young Gunna
Young Gunna, a nigga just wait up (Wet up)
We don't got no time for these boys, just shut up and bet up
The Rollie on Ric Flair, my wrist is just wet up (Whoo)
The plug just called like ""What up?"", nigga don't let up (Let's go)
The diamonds are yellow the day, you gotta catch up, yeah

Money on the floor with these hoes
These niggas can't pose with us (Can't pose, no)"
0Gux2yTMWYOlcBUNjGJu5p,0.507,0.442,10,-7.279,1,0.367,0.0129,0.000148,0.174,0.107,173.03,227707,4,"Southside (Southside)
Pull up and wreck (Yeah), pull up and
If Young Metro don't trust you I'm gon' shoot you

Pull up with the spark, hit you in the dark (Woah)
Tear your ass apart when you swim with sharks
I'm in the car like Tony Starks 'cause I'm that smart (Skrrt)
Going 106 then Park like I'm in my yard (Sideways)

And motherfuck the camera time, I need family time (Yeah)
I need, go see Uncle John in Atlanta, time (John)
I'd probably never get, but it's cool to fantasize (It's cool)
Just like I do by old girl and these hands of mine (Woah)
Gripping on the titties, ass, and her thighs (Oh yeah)
Honestly, I'm over her and her lies
Cartier over my eyes while I analyze, hmm

Okay, me and Lil' Metro, rockin' new retros
Take off your dress, that's the new dress code
Too blessed to stress, that's my manifesto (Bless)
Fuck the professor, I'm too professional

I know some East Side niggas and they love to bang
Know some West Side niggas like to do the same thing
Pull up and wreck, pull up and wreck
Pull up and wreck, pull up and wreck

I know some East Side niggas and they love to bang
Know some West Side niggas like to the same thing
Pull up and wreck, pull up and wreck
Pull up and wreck, we take no disrespect
(Disrespect)

I ain't taking disrespect, lil' nigga (Straight up)"
5CtI0qwDJkDQGwXD1H1cLb,0.694,0.815,2,-4.328,1,0.12,0.229,0,0.0924,0.813,88.931,228827,4,"Comin' over in my direction
So thankful for that, it's such a blessin', yeah
Turn every situation into heaven, yeah
Oh-oh, you are
My sunrise on the darkest day
Got me feelin' some kind of way
Make me wanna savor every moment slowly, slowly
You fit me tailor-made, love how you put it on
Got the only key, know how to turn it on
The way you nibble on my ear, the only words I wanna hear
Baby, take it slow so we can last long
¡Oh!
Tú, tú eres el imán y yo soy el metal
Me voy acercando y voy armando el plan
Sólo con pensarlo se acelera el pulso (oh yeah)
Ya, ya me está gustando más de lo normal
Todos mis sentidos van pidiendo más
Esto hay que tomarlo sin ningún apuro
Despacito
Quiero respirar tu cuello despacito
Deja que te diga cosas al oído
Para que te acuerdes si no estás conmigo
Despacito
Quiero desnudarte a besos despacito
Firmo en las paredes de tu laberinto
Y hacer de tu cuerpo todo un manuscrito
(Sube, sube, sube"
7KXjTSCq5nL1LoYtL7XAwS,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,"Nobody pray for me
Even a day for me
Way (yeah, yeah!)

Ay, I remember syrup sandwiches and crime allowances
Finesse a nigga with some counterfeits
But now I'm countin' this
Parmesan where my accountant lives
In fact, I'm downin' this
D'USSÉ with my boo bae, tastes like Kool-Aid for the analysts
Girl, I can buy yo' ass the world with my paystub
Ooh, that pussy good, won't you sit it on my taste bloods?
I get way too petty once you let me do the extras
Pull up on your block, then break it down: we playin' Tetris
A.M. to the P.M., P.M. to the A.M., funk
Piss out your per diem, you just gotta hate 'em, funk
If I quit your BM, I still ride Mercedes, funk
If I quit this season, I still be the greatest, funk
My left stroke just went viral
Right stroke put lil' baby in a spiral
Soprano C, we like to keep it on a high note
Its levels to it, you and I know, bitch, be humble

Sit down
(Hol' up lil' bitch, hol' up lil' bitch) be humble
(Hol' up, bitch) sit down"
72Q0FQQo32KJloivv5xge2,0.599,0.667,7,-4.267,1,0.0367,0.0533,0,0.134,0.817,80.984,288877,4,"Every year it's the same
And I feel it again
I'm a loser, no chance to win
Leaves start falling
Comedown is calling
Loneliness starts sinking in

But I'm one
I'm one
And I can see
That this is me
And I will be
You'll all see
I'm the one"
3a1lNhkSLSkpJE4MSHpDu9,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,220293,4,
3rOSwuTsUlJp0Pu0MkN8r8,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,"Call it how it is
Hendrix
I promise, I swear, I swear
You heard, spit it, yo

Percocets (Ya), molly, Percocets (Percocets)
Percocets (Ya), molly, Percocets (Percocets)
Rep the set (Yee), gotta rep the set (Gang, gang)
Chase a check (Chase it), never chase a bitch
(Don't chase no bitches)

Mask on, fuck it, mask off (Mask)
Mask on, fuck it, mask off (Mask)
Percocets ('Cets), molly, Percocets (Percocets)
Chase a check (Chase it), never chase a bitch (Don't chase no bitches)

Two cups (Cup), toast up with the gang (Gang, gang)
From food stamps to a whole 'nother domain, ya
Out the bottom (Ye), I'm the livin' proof (Super)
Ain't compromisin', half a million on the coupe (Gang, gang)
Drug houses (Where), lookin' like Peru (Woah, woah, woah)
Graduated, I was overdue (I'm on due)
Pink molly (Molly), I can barely move (Barely move)
Ask about me ('Bout me), I'm gon' bust a move
Rick James (James), thirty-three chains (Thirty-three)
Ocean air (Air), cruisin' Biscayne"
152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4,"Send me your location
Let's focus on communicatin' 'cause
I just need the time and place to come through
(A place to come through)
Send me your location
Let's ride the vibrations
I don't need nothin' else but you (I don't need nothin' else but)

At times I wonder why I fool with you
But this is new to me, this is new to you
Initially, I didn't wanna fall for you
Gather my attention it was all for you, so don't
Take advantage, don't leave my heart damaged
To understand that things go a little bit better when you plan it

So won't you send me, your location
Let's focus on communicatin' 'cause
I just need the time and place to come through"
0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693,4,"Hey, hey, hey
I got a condo in Manhattan
Baby girl, what's hatnin'?
You and your ass invited
So gon' and get to clappin'
Go pop it for a player, pop-pop it for me
Turn around and drop it for a player, drop-drop it for me
I'll rent a beach house in Miami
Wake up with no jammies (nope)
Lobster tail for dinner
Julio, serve that scampi
You got it if you want it, got, got it if you want it
Said you got it if you want it, take my wallet if you want it, now

Jump in the Cadillac
(Girl, let's put some miles on it)
Anything you want
(Just to put a smile on you)
You deserve it baby, you deserve it all
And I'm gonna give it to you

Cool jewelry shining so bright
Strawberry champagne on ice
Lucky for you, that's what I like, that's what I like
Lucky for you, that's what I like, that's what I like
Sex by the fire at night"
2EEeOnHehOozLq4aS0n6SL,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,253107,4,"Man, fuck
What's wrong Kyle?
Man, these kids, man, talkin' shit, makin' me feel bad
Man, fuck them kids, bro! Look around, bro, look at life
Man, you're right
Mmm, you see? You see these fine bitches over here?
Yeah, woah...
You see these trees man? You see this water?
I guess it is okay
Come on, man, you got so much more to appreciate, man
Man you know what, y-you're right...
You damn right I'm right, I can't remember a time I was god-damn wrong
Man, thanks, Lil' Boat
Hey man, that's what I'm here for

I ain't been gettin' high...
Well maybe a little, baby I don't wanna lie
I know when you text me girl, I don't always reply
Well you're not an angel either, you can't even fly
I notice, you think that you know shit
All this shade that's comin' at me, I wonder who throws it
They can't see the vision, boy they must be out of focus
That's a real hot album homie, I wonder who wrote it, oh shit
Otay, pray them niggas go away
Always hella clowns around it look like Cirque Du Soleil
This is not the album either, these are just the throwaways
This shit still so cold when it drop, it's gonna be a mothafuckin' snow day
Ayy, boy is good and he knows it, he don't say it, he shows it
I'm just like DeRozan, if I shoot it, it goes in"
6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837,4,
1e1JKLEDKP7hEQzJfNAgPl,0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991,181812,4,"Whippoorwill's singing
Soft summer breeze
Makes me think of my baby
I left down in New Orleans
I left down in New Orleans

Magnolia, you sweet thing
You're driving me mad"
7hDc8b7IXETo14hHIHdnhd,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,"Listen
Seein' you got ritualistic
Cleansin' my soul of addiction for now
'Cause I'm fallin' apart, yeah
Tension
Between us just like picket fences
You got issues that I won't mention for now
'Cause we're fallin' apart

Passionate from miles away
Passive with the things you say
Passin' up on my old ways"
7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4,"Ed Sheeran remix
Here we go, TC

I'm in love with the way you move
I'm talking 'bout the way you shake when you walk in them shoes
I'm thinking maybe we should get a drink or what
And put a theme in the scene and you can tell me what you think

And I promise I'll listen to every word that you'll say
I wanna know your feelings and I want you to stay
Might not be perfect, but I'm perfect fot you
Hey, you made me better with everything that you do

I'm in love with yout body, it's like a magnet to me
Can't keep my hands off, it's automatic to me
And you can come in to work, and you can leave when you want
'Cause you get the job done, I'ma see you at home

You're my ace, I just wanna spend some time (spend some time)
Hanging in the bedroom, sipping fine wine (fine wine)
I'm in love with the shape of you
It's all about me and you, I'm in love with the things you do (huh)

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
And last night you were in my room"
7mldq42yDuxiUNn08nvzHO,0.732,0.458,5,-7.225,1,0.0311,0.447,0,0.136,0.661,98.938,165387,4,"Got a girl from the Southside
Got braids in her hair
First time I seen her walk by
Man I 'Bout fell up out my chair
Had to get her number
Took me like 6 weeks
Now me and her go way back
Like Cadillac seats
Body like a back road
Could drive it with my eyes closed
I know every curve like the back of my hand
Doin' fifteen in a thirty
I ain't in no hurry
I'm a take it slow just as fast as I can
The way she fit in them blue jeans
She don't need no belt"
3LnOF5n1GOs01siYZXzS3p,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,209269,4,"The ocean is heavy
Your current is strong
You're pulling me deeper
Been here all along
Remember the time I first saw you
I thought you'd be mine and it felt so good
One look in your eyes and i swear i knew
Of your kiss, your touch, your love

And I can't breathe
I'm struggling
My hearts at ease
Cause I'm drowning
Cause I'm drowning
In your love

It seems that the love songs have got it all wrong
I thought I would fly (we'll fly, we'll fly)
And it's getting harder the further we fall"
6EpRaXYhGOB3fj4V2uDkMJ,0.869,0.485,6,-5.595,1,0.0545,0.246,0,0.0765,0.527,106.028,204502,4,"Huncho Quavo Yo yo You know,
I've been taking some time And I've been keeping to myself (self) I
Had my eyes up on the prize Ain't watching anybody else But your
Love, it hit me hard, girl Yeah,
You're bad for my health I love the cards,
That I've been dealt Do you feel the same as well?
You know, I used to be in 1D (now I'm out,
Free) People want me for one thing (that's not me) I'm not changing,
The way, that I (used to be) I just wanna have fun and (get rowdy)
One Coke and Bacardi (sippin' lightly) When I walk inside the party
(Girls on me) F1 type Ferrari (6 gear speed) Girl,
I love it when your body (grinds on me) Oh yeah You know, I love it,
When the music's loud But c'mon, strip that down for me,
Baby Now there's a lot of people in the crowd But only you can dance
With me So put your hands on my body And swing that round for me,
Baby (swing) You know, I love it when the music's loud But c'mon,
Strip that down for me (yeah, yeah, yeah, yeah) Oh, strip that down,
Girl Love when you hit the ground, girl (yeah, yeah, yeah, yeah) Oh,
Strip that down, girl Love, when you hit the ground You know,
That since the day I met you Yeah, you swept me off my feet You know,"
6p8NuHm8uCGnn2Dtbtf7zE,0.92,0.675,1,-5.661,0,0.263,0.307,0,0.104,0.749,141.967,304041,4,"Pop a perky just to start up (pop it, pop it pop it)
Two cups of purple just to warm up (two cups, drank)
I heard your bitch she got that water
(Splash, drip, drip, woo, splash)

Slippery, 'scuse me, please me (please)
Arm up, or believe me, believe me (believe me)
Get beat, cause I'm flexin' 'Rari's (skrt)
You can bet on me (skr, skr)

Hey, hey, hey, tater tot
Fuck niggas on my radar watch (watchin')
Crocodile hunter, turn 'em to some gator shots (urr)
Iced out watch (ice), ridin' round ten o' clock (ten)

Ridin' round, geeked up, damn, think it's three o' clock (three)
Four o' clock (four), five o' clock, six o' clock (five)
I'm gon pop, if I don't I'm back to the pot (whip)
I got rocks (rocks), big bales, big arms (bales)

Tommy gun, come out and play let's have fun (yeah)
Big scales (scales), fishscale, big weight (fish)
Iceberg (ice), ice tray, ice tray (woo)
Plug called (called), tried to front, I don't need it (brrt)

I don't need it (brrt)
Pockets strong, wrist anemic (strong)
Get freezy (freezy), young nigga pay your debt-is (debt-is)

Grandma (grandma) auntie Ab and auntie Neesa (Neese)
Uncle Bo, auntie Greta serve ya perkys (Greta)
Auntie Eva, she got a pound she might just serve it (serve)

Pop a perky just to start up
(Pop it, pop it pop it)
Two cups of purple just to warm up
(Two cups, drank)
I heard your bitch she got that water

(Splash, drip, drip, woo, splash)
Slippery, excuse me, please me (please)
Arm up, or believe me, believe me (believe me)
Get beat, cause I'm flexin' 'Rari's (skrt)
You can bet on me (skr, skr)

Hey, hey (Offset!)
Hey, hey, hey, slippery, she numbin' me, that tongue on me"
1sCxVKWImDZSZKvG0U9B23,0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,214648,4,"Oh, hush, my dear, it's been a difficult year
And terrors don't prey on
Innocent victims
Trust me, darling, trust me darling
It's been a loveless year
I'm a man of three fears
Integrity, faith and
Crocodile tears
Trust me, darling, trust me, darling

(*)
So look me in the eyes"
4Q3N4Ct4zCuIHuZ65E3BD4,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187,4,"Gleeee!
(Southside)
And Li'l Metro on that beat
Li'l Kodak they don't like to see you winnin'
They wanna see you in the penitentiary
I need me a li'l baby who gon' listen
Girl I don't wanna be the one you iggin'
My mama told me, ""Boy make a decision""
Right now I gotta keep a tunnel vision
I need me a li'l baby who gon' listen
Girl I don't wanna be the one you iggin'
Li'l Kodak they don't like to see you winnin'
They wanna see you in the penitentiary
I need me a li'l baby who gon' listen
Girl I don't wanna be the one you iggin'
My mama told me, ""Boy make a decision""
Right now I gotta keep a tunnel vision
They sendin' all my homies on a mission
And I ain't tryna miss out on these millions
I jumped out of that Wraith, Kodak bought a Wraith
I get any girl I want, any girl I want
She want me to save the day, but I ain't got a cape
She wanna see me everyday, she wanna be my bae
That money make me cum it made me fornicate"
79cuOz3SPQTuFrp8WgftAu,0.857,0.8,2,-4.035,1,0.0583,0.381,0,0.0913,0.966,121.996,199440,4,"I wanna follow where she goes
I think about her and she knows it
I wanna let her take control
'Cause everytime that she gets close, yeah

She pulls me in enough to keep me guessin'
And maybe I should stop and start confessin'
Confessin', yeah

Oh, I've been shaking
I love it when you go crazy
You take all my inhibitions
Baby, there's nothin' holdin' me back
You take me places that tear up my reputation
Manipulate my decisions
Baby, there's nothin' holdin' me back

There's nothin' holding me back

There's nothin' holding me back"
3Ytr1SUCUi6J3L9dRFx5iH,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,225850,4,"Yeah (straight up)
Ooh
Wrist look like it been dipped
Dipped in that, dipped in that, dipped in that
Script look like it been flipped
Flippin' that, flippin' that, flippin' that (yah)
Pull up in that foreign, my God (skrrr, skrrr)
Whole squad get in that, get in that
Please say it ain't true, I had to go and cop two
Hell nah, we can't fit in that
Wild ones, like we fresh out the cage
Showtime, baby, fresh off the stage
Bad lil mama, fresh off the page
Front like you love, but you know that you hate it (you hate it)
Yeah, you know no better
Yeah, you know no better (yah, yah)
Yeah, you know no better
Ooh
Yeah, you know no better
Say you different, who you kidding?
Yeah, you know no better
Ooh, save that talk for the ones who don't know no better
'Cause baby I know you better ('cause baby I know no better)
Baby, I know you better (baby, I know)
Baby, I know you better
Baby, I know you better
Straight up
Baby, I know you better"
6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,"I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spiderman's control
And Batman with his fists
And clearly I don't see myself upon that list

But she said, ""Where'd you wanna go?""
How much you wanna risk?
I'm not looking for somebody
With some superhuman gifts
Some superhero
Some fairytale bliss
Just something I can turn to
Somebody I can kiss
I want something just like this

Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo"
167NczpNbRF7oWakJaY3Hh,0.728,0.426,0,-6.69,1,0.0509,0.0142,0,0.0546,0.844,85.908,188174,4,"Uuh

We should take this back to my place
That's what she said
Right to my face
Cause i want you bad
Yeah, i want you, baby
I've been thinking about it all day
And i hope you feel the same way, yeah
Cause i want you bad
Yeah, i want you, baby
Slow, slow hands
Like sweat dripping down our dirty laundry
No, no chance
That i'm leaving here without you on me
I, i know
Yeah, i already know that here ain't no stopping"
5Ohxk2dO5COHF1krpoPigN,0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340707,4,"Just stop your crying
It's a sign of the times
Welcome to the final show
Hope you're wearing your best clothes

You can't bribe the door on your way to the sky
You look pretty good down here
But you ain't really good

We never learn, we've been here before
Why are we always stuck and running from
The bullets, the bullets?
We never learn, we've been here before
Why are we always stuck and running from
Your bullets, the bullets?

Just stop your crying
It's a sign of the times
We gotta get away from here
We gotta get away from here
Just stop your crying
It'll be alright
They told me that the end is near
We gotta get away from here
"
